date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,cloud_cover,wind_speed_10m,is_day,direct_radiation,surface_pressure,weather_code,weather_description
2022-01-01 00:00:00+00:00,15.0,71.07667,9.8,12.529978,0.6,100.0,8.994331,0.0,0.0,1012.37897,53.0,Moderate drizzle
2022-01-01 01:00:00+00:00,14.45,75.63946,10.2,13.5149765,0.0,100.0,3.7339947,0.0,0.0,1012.7759,3.0,Overcast
2022-01-01 02:00:00+00:00,14.0,79.71425,10.55,12.410856,0.2,100.0,6.53431,0.0,0.0,1012.774,51.0,Light drizzle
2022-01-01 03:00:00+00:00,14.05,79.456314,10.55,12.43989,0.1,100.0,6.611914,0.0,0.0,1012.3745,51.0,Light drizzle
2022-01-01 04:00:00+00:00,13.5,81.799,10.45,12.187647,0.0,76.0,5.400938,0.0,0.0,1012.7714,2.0,Partly cloudy
2022-01-01 05:00:00+00:00,12.35,87.30846,10.3,11.558672,0.2,85.0,3.3102403,1.0,0.0,1013.16565,51.0,Light drizzle
2022-01-01 06:00:00+00:00,14.05,81.32788,10.9,13.339338,0.0,94.0,3.66763,1.0,20.0,1014.0723,3.0,Overcast
2022-01-01 07:00:00+00:00,15.55,74.08105,10.95,15.087498,0.0,62.0,2.803446,1.0,118.0,1014.279,2.0,Partly cloudy
2022-01-01 08:00:00+00:00,17.05,68.91219,11.3,16.60441,0.0,72.0,3.134348,1.0,258.0,1013.9862,2.0,Partly cloudy
2022-01-01 09:00:00+00:00,18.35,62.449104,11.05,17.757198,0.0,97.0,3.3947709,1.0,282.0,1013.2931,3.0,Overcast
2022-01-01 10:00:00+00:00,18.1,63.226433,11.0,16.976036,0.0,100.0,5.3056507,1.0,123.0,1012.393,3.0,Overcast
2022-01-01 11:00:00+00:00,16.9,69.1109,11.2,15.856682,0.1,100.0,5.2339487,1.0,75.0,1011.8882,51.0,Light drizzle
2022-01-01 12:00:00+00:00,18.5,57.300274,9.9,18.270063,0.0,97.0,0.8014658,1.0,80.0,1011.49603,3.0,Overcast
2022-01-01 13:00:00+00:00,18.3,61.818787,10.85,17.694715,0.0,91.0,3.2176278,1.0,78.0,1011.595,3.0,Overcast
2022-01-01 14:00:00+00:00,17.45,70.37009,12.0,17.43216,0.0,81.0,2.3647835,1.0,37.0,1011.691,3.0,Overcast
2022-01-01 15:00:00+00:00,15.45,77.06917,11.45,15.098143,0.0,46.0,2.960769,0.0,3.0,1011.58234,1.0,Mainly clear
2022-01-01 16:00:00+00:00,14.35,79.23543,10.8,13.580484,0.0,61.0,3.7742548,0.0,0.0,1011.777,2.0,Partly cloudy
2022-01-01 17:00:00+00:00,13.7,80.47319,10.4,12.715527,0.0,21.0,4.132661,0.0,0.0,1012.373,1.0,Mainly clear
2022-01-01 18:00:00+00:00,13.1,81.47441,10.0,11.925995,0.0,16.0,4.40699,0.0,0.0,1012.6698,0.0,Clear sky
2022-01-01 19:00:00+00:00,12.85,81.44159,9.75,11.586809,0.0,11.0,4.4750557,0.0,0.0,1012.6688,0.0,Clear sky
2022-01-01 20:00:00+00:00,12.45,84.448616,9.9,11.398414,0.0,3.0,3.8486068,0.0,0.0,1012.3673,0.0,Clear sky
2022-01-01 21:00:00+00:00,11.8,88.13831,9.9,10.93327,0.0,15.0,3.1643424,0.0,0.0,1012.5639,0.0,Clear sky
2022-01-01 22:00:00+00:00,11.7,88.42525,9.85,10.7999735,0.0,15.0,3.2351944,0.0,0.0,1012.4636,0.0,Clear sky
2022-01-01 23:00:00+00:00,11.4,89.29372,9.7,10.437471,0.0,5.0,3.31024,0.0,0.0,1012.1625,0.0,Clear sky
2022-01-02 00:00:00+00:00,12.5,80.84998,9.3,11.130342,0.0,2.0,4.40699,0.0,0.0,1012.26764,0.0,Clear sky
2022-01-02 01:00:00+00:00,12.5,79.76862,9.1,11.11474,0.0,15.0,4.263174,0.0,0.0,1012.1678,0.0,Clear sky
2022-01-02 02:00:00+00:00,12.35,80.28687,9.05,10.806004,0.0,31.0,4.8009305,0.0,0.0,1012.2668,1.0,Mainly clear
2022-01-02 03:00:00+00:00,12.1,81.34261,9.0,10.2951355,0.0,17.0,5.7170053,0.0,0.0,1012.3657,0.0,Clear sky
2022-01-02 04:00:00+00:00,11.65,82.38959,8.75,9.977823,0.0,7.0,4.9786596,0.0,0.0,1012.5632,0.0,Clear sky
2022-01-02 05:00:00+00:00,11.2,84.87911,8.75,9.790181,0.0,9.0,4.007329,1.0,0.0,1013.06036,0.0,Clear sky
2022-01-02 06:00:00+00:00,12.3,82.471245,9.4,11.012332,0.0,11.0,4.205169,1.0,41.0,1013.665,0.0,Clear sky
2022-01-02 07:00:00+00:00,14.35,73.87173,9.75,13.708275,0.0,0.0,2.1732793,1.0,158.0,1014.2737,0.0,Clear sky
2022-01-02 08:00:00+00:00,16.3,66.72795,10.1,15.920996,0.0,0.0,1.567174,1.0,294.0,1014.38245,0.0,Clear sky
2022-01-02 09:00:00+00:00,17.35,63.69143,10.4,16.751493,0.0,2.0,2.700469,1.0,384.0,1013.788,0.0,Clear sky
2022-01-02 10:00:00+00:00,17.65,65.258484,11.05,16.851995,0.0,9.0,4.155455,1.0,423.0,1013.3898,0.0,Clear sky
2022-01-02 11:00:00+00:00,17.6,68.116776,11.65,16.787746,0.0,12.0,4.8944645,1.0,398.0,1012.89014,0.0,Clear sky
2022-01-02 12:00:00+00:00,18.0,63.836456,11.05,17.274197,0.0,6.0,3.88768,1.0,331.0,1013.09174,0.0,Clear sky
2022-01-02 13:00:00+00:00,18.0,62.9943,10.85,16.815575,0.0,2.0,5.3623214,1.0,225.0,1013.1916,0.0,Clear sky
2022-01-02 14:00:00+00:00,17.1,68.46728,11.25,16.000631,0.0,0.0,5.4980097,1.0,101.0,1013.3872,0.0,Clear sky
2022-01-02 15:00:00+00:00,15.35,77.05351,11.35,14.727394,0.0,4.0,3.8486068,0.0,10.0,1013.7787,0.0,Clear sky
2022-01-02 16:00:00+00:00,15.25,78.842354,11.6,14.419619,0.0,26.0,4.90603,0.0,0.0,1014.37775,1.0,Mainly clear
2022-01-02 17:00:00+00:00,15.0,81.99087,11.95,14.454132,0.0,32.0,4.263174,0.0,0.0,1014.7758,1.0,Mainly clear
2022-01-02 18:00:00+00:00,14.3,86.06105,12.0,13.7703,0.0,49.0,4.263174,0.0,0.0,1015.4718,1.0,Mainly clear
2022-01-02 19:00:00+00:00,14.35,83.82592,11.65,14.362492,0.0,30.0,1.8440886,0.0,0.0,1015.5721,1.0,Mainly clear
2022-01-02 20:00:00+00:00,12.45,92.39293,11.25,12.006432,0.0,32.0,3.0734808,0.0,0.0,1015.5631,1.0,Mainly clear
2022-01-02 21:00:00+00:00,12.0,93.60237,11.0,11.575339,0.1,36.0,2.721376,0.0,0.0,1015.4609,51.0,Light drizzle
2022-01-02 22:00:00+00:00,12.35,93.92965,11.4,11.521719,0.0,51.0,4.669264,0.0,0.0,1015.36273,2.0,Partly cloudy
2022-01-02 23:00:00+00:00,11.4,96.098785,10.8,11.278956,1.7,88.0,1.3745024,0.0,0.0,1015.7577,61.0,Slight rain
2022-01-03 00:00:00+00:00,12.65,96.13613,12.05,12.206995,0.2,37.0,4.002611,0.0,0.0,1015.16455,51.0,Light drizzle
2022-01-03 01:00:00+00:00,11.75,97.713905,11.4,11.684799,0.5,89.0,1.8440886,0.0,0.0,1015.2603,53.0,Moderate drizzle
2022-01-03 02:00:00+00:00,11.95,97.39514,11.55,11.018846,0.3,32.0,5.2231092,0.0,0.0,1014.96155,51.0,Light drizzle
2022-01-03 03:00:00+00:00,11.65,96.10629,11.05,10.839768,0.0,23.0,4.205169,0.0,0.0,1014.96,1.0,Mainly clear
2022-01-03 04:00:00+00:00,11.4,96.098785,10.8,10.686416,0.0,10.0,3.568416,0.0,0.0,1015.4581,0.0,Clear sky
2022-01-03 05:00:00+00:00,11.25,96.09425,10.65,10.464946,0.0,16.0,3.66763,1.0,0.0,1015.8569,0.0,Clear sky
2022-01-03 06:00:00+00:00,12.3,93.92735,11.35,11.238001,0.0,15.0,5.4773536,1.0,39.0,1016.5612,0.0,Clear sky
2022-01-03 07:00:00+00:00,13.9,89.78503,12.25,13.099211,0.0,50.0,5.566311,1.0,151.0,1017.26746,2.0,Partly cloudy
2022-01-03 08:00:00+00:00,15.25,82.83507,12.35,14.668243,0.0,75.0,4.875126,1.0,131.0,1017.77325,2.0,Partly cloudy
2022-01-03 09:00:00+00:00,16.1,75.66035,11.8,14.892679,0.0,19.0,6.53431,1.0,106.0,1017.1778,0.0,Clear sky
2022-01-03 10:00:00+00:00,17.2,69.62907,11.6,16.106903,0.0,7.0,5.8767014,1.0,377.0,1016.68353,0.0,Clear sky
2022-01-03 11:00:00+00:00,17.85,65.301735,11.25,17.036968,0.0,3.0,4.4368973,1.0,402.0,1016.38684,0.0,Clear sky
2022-01-03 12:00:00+00:00,17.6,66.55835,11.3,16.194279,0.0,8.0,6.6886177,1.0,334.0,1016.4855,0.0,Clear sky
2022-01-03 13:00:00+00:00,17.1,70.07104,11.6,15.645262,0.0,3.0,7.215811,1.0,218.0,1016.8827,0.0,Clear sky
2022-01-03 14:00:00+00:00,16.6,69.74228,11.05,15.421278,0.0,1.0,5.5663104,1.0,96.0,1017.3799,0.0,Clear sky
2022-01-03 15:00:00+00:00,14.95,73.976685,10.35,13.970648,0.0,0.0,4.058857,0.0,10.0,1018.07135,0.0,Clear sky
2022-01-03 16:00:00+00:00,13.65,79.66462,10.2,12.668362,0.0,4.0,3.9070702,0.0,0.0,1018.8642,0.0,Clear sky
2022-01-03 17:00:00+00:00,13.55,79.11952,10.0,12.619736,0.0,12.0,3.5043075,0.0,0.0,1019.3632,0.0,Clear sky
2022-01-03 18:00:00+00:00,14.15,75.3371,9.85,13.59848,0.0,19.0,1.94384,0.0,0.0,1019.6657,0.0,Clear sky
2022-01-03 19:00:00+00:00,11.3,88.688286,9.5,10.172756,0.0,25.0,3.713701,0.0,0.0,1020.05176,1.0,Mainly clear
2022-01-03 20:00:00+00:00,11.2,91.092735,9.8,9.935145,0.0,19.0,4.5337753,0.0,0.0,1020.15094,0.0,Clear sky
2022-01-03 21:00:00+00:00,10.7,92.291565,9.5,9.141847,0.0,26.0,5.3092103,0.0,0.0,1020.2485,1.0,Mainly clear
2022-01-03 22:00:00+00:00,10.8,88.646164,9.0,9.027659,0.0,16.0,5.5967746,0.0,0.0,1020.24884,0.0,Clear sky
2022-01-03 23:00:00+00:00,11.05,84.00534,8.45,9.215546,0.0,7.0,5.2878165,0.0,0.0,1020.1503,0.0,Clear sky
2022-01-04 00:00:00+00:00,10.95,83.99375,8.35,9.04681,0.0,11.0,5.4462223,0.0,0.0,1020.0502,0.0,Clear sky
2022-01-04 01:00:00+00:00,10.55,82.53088,7.7,8.652944,0.0,24.0,4.8127217,0.0,0.0,1019.9483,1.0,Mainly clear
2022-01-04 02:00:00+00:00,10.85,81.17594,7.75,9.03513,0.0,100.0,4.5545626,0.0,0.0,1019.7499,3.0,Overcast
2022-01-04 03:00:00+00:00,11.8,78.86275,8.25,10.064537,0.0,100.0,4.729567,0.0,0.0,1020.1539,3.0,Overcast
2022-01-04 04:00:00+00:00,12.05,77.57425,8.25,10.076661,0.0,100.0,5.6102605,0.0,0.0,1020.35486,3.0,Overcast
2022-01-04 05:00:00+00:00,12.0,78.094444,8.3,9.965849,0.0,100.0,5.883127,1.0,0.0,1020.5542,3.0,Overcast
2022-01-04 06:00:00+00:00,13.5,75.73597,9.3,11.627416,0.0,100.0,6.268696,1.0,26.0,1021.2603,3.0,Overcast
2022-01-04 07:00:00+00:00,15.3,72.57282,10.4,13.646395,0.0,53.0,6.6090565,1.0,104.0,1021.868,2.0,Partly cloudy
2022-01-04 08:00:00+00:00,16.65,69.98371,11.15,14.725702,0.0,100.0,8.43949,1.0,224.0,1022.07404,3.0,Overcast
2022-01-04 09:00:00+00:00,16.3,78.99505,12.65,13.898674,0.1,82.0,11.977903,1.0,98.0,1021.673,51.0,Light drizzle
2022-01-04 10:00:00+00:00,16.15,80.01542,12.7,14.058563,0.1,100.0,10.892445,1.0,100.0,1021.0731,51.0,Light drizzle
2022-01-04 11:00:00+00:00,16.5,77.74079,12.6,14.477646,0.2,66.0,10.512922,1.0,80.0,1020.47546,51.0,Light drizzle
2022-01-04 12:00:00+00:00,18.15,66.01732,11.7,16.050201,1.3,57.0,9.7192,1.0,178.0,1019.88367,61.0,Slight rain
2022-01-04 13:00:00+00:00,18.1,65.57206,11.55,15.85927,0.0,41.0,10.066765,1.0,130.0,1019.8833,1.0,Mainly clear
2022-01-04 14:00:00+00:00,17.5,66.537285,11.2,15.665094,0.0,40.0,8.164127,1.0,66.0,1020.18036,1.0,Mainly clear
2022-01-04 15:00:00+00:00,16.45,71.1144,11.2,14.976181,0.0,100.0,6.828387,0.0,7.0,1020.2753,3.0,Overcast
2022-01-04 16:00:00+00:00,16.25,68.067795,10.35,14.997543,0.0,28.0,5.0689144,0.0,0.0,1020.57416,1.0,Mainly clear
2022-01-04 17:00:00+00:00,15.4,69.739296,9.9,14.254086,0.0,95.0,4.1961737,0.0,0.0,1020.6701,3.0,Overcast
2022-01-04 18:00:00+00:00,15.5,78.878845,11.85,14.359421,0.0,60.0,6.346571,0.0,0.0,1020.87024,2.0,Partly cloudy
2022-01-04 19:00:00+00:00,15.05,83.35704,12.25,14.600927,0.2,84.0,4.263174,0.0,0.0,1021.06805,51.0,Light drizzle
2022-01-04 20:00:00+00:00,14.7,86.10131,12.4,14.347712,0.1,100.0,4.0866895,0.0,0.0,1021.4659,51.0,Light drizzle
2022-01-04 21:00:00+00:00,14.15,88.632484,12.3,14.007771,0.3,80.0,3.1881347,0.0,0.0,1021.2636,51.0,Light drizzle
2022-01-04 22:00:00+00:00,13.85,89.78123,12.2,13.110115,0.2,81.0,5.2806664,0.0,0.0,1021.16205,51.0,Light drizzle
2022-01-04 23:00:00+00:00,12.3,85.85719,10.0,10.056393,0.2,97.0,8.367549,0.0,0.0,1021.0553,51.0,Light drizzle
2022-01-05 00:00:00+00:00,14.25,75.10202,9.9,11.90625,0.0,81.0,8.632051,0.0,0.0,1020.5648,3.0,Overcast
2022-01-05 01:00:00+00:00,14.9,75.21128,10.55,13.077742,0.0,100.0,7.396816,0.0,0.0,1020.6679,3.0,Overcast
2022-01-05 02:00:00+00:00,14.55,76.16242,10.4,13.159046,0.1,84.0,5.6371365,0.0,0.0,1020.76605,51.0,Light drizzle
2022-01-05 03:00:00+00:00,13.95,78.651115,10.3,12.530016,0.1,51.0,5.6371365,0.0,0.0,1020.76324,51.0,Light drizzle
2022-01-05 04:00:00+00:00,13.75,81.28834,10.6,12.3095875,0.1,54.0,6.0384316,0.0,0.0,1021.26166,51.0,Light drizzle
2022-01-05 05:00:00+00:00,13.55,83.17832,10.75,12.039867,0.2,77.0,6.461623,1.0,0.0,1021.46045,51.0,Light drizzle
2022-01-05 06:00:00+00:00,13.9,78.381546,10.2,11.877502,0.2,100.0,7.7607675,1.0,13.0,1022.1611,51.0,Light drizzle
2022-01-05 07:00:00+00:00,15.1,72.29451,10.15,13.413744,0.1,100.0,6.461623,1.0,41.0,1022.8656,51.0,Light drizzle
2022-01-05 08:00:00+00:00,16.1,67.35845,10.05,14.233435,0.0,100.0,7.02208,1.0,17.0,1023.0702,3.0,Overcast
2022-01-05 09:00:00+00:00,16.35,73.24549,11.55,14.994972,0.0,100.0,6.7895417,1.0,18.0,1022.5718,3.0,Overcast
2022-01-05 10:00:00+00:00,16.7,79.05279,13.05,16.033262,0.1,100.0,6.054055,1.0,18.0,1021.87427,51.0,Light drizzle
2022-01-05 11:00:00+00:00,16.9,80.38019,13.5,16.49035,0.1,100.0,5.677211,1.0,0.0,1021.0763,51.0,Light drizzle
2022-01-05 12:00:00+00:00,16.95,75.79939,12.65,16.1963,0.1,81.0,5.8767014,1.0,20.0,1020.97675,51.0,Light drizzle
2022-01-05 13:00:00+00:00,16.85,80.11208,13.4,16.365566,0.1,100.0,5.8250375,1.0,15.0,1020.9764,51.0,Light drizzle
2022-01-05 14:00:00+00:00,16.5,84.89397,13.95,16.554256,0.1,100.0,4.5504127,1.0,17.0,1021.17456,51.0,Light drizzle
2022-01-05 15:00:00+00:00,15.75,89.34249,14.0,16.417109,0.0,100.0,2.3487508,0.0,2.0,1021.47064,3.0,Overcast
2022-01-05 16:00:00+00:00,15.65,89.045296,13.85,16.140574,0.0,17.0,2.803446,0.0,0.0,1021.76965,0.0,Clear sky
2022-01-05 17:00:00+00:00,15.9,86.50185,13.65,16.910679,0.0,2.0,0.6146962,0.0,0.0,1021.8707,0.0,Clear sky
2022-01-05 18:00:00+00:00,13.1,94.89526,12.3,12.912718,0.0,14.0,3.3555882,0.0,0.0,1021.8577,0.0,Clear sky
2022-01-05 19:00:00+00:00,12.35,94.86598,11.55,12.014473,0.0,28.0,3.0176513,0.0,0.0,1021.95404,1.0,Mainly clear
2022-01-05 20:00:00+00:00,11.65,94.838425,10.85,11.085057,0.0,6.0,3.073481,0.0,0.0,1021.8509,0.0,Clear sky
2022-01-05 21:00:00+00:00,10.0,98.01066,9.7,9.037481,0.0,4.0,3.3102403,0.0,0.0,1021.74335,0.0,Clear sky
2022-01-05 22:00:00+00:00,9.45,98.33259,9.2,8.298354,0.0,1.0,3.4989119,0.0,0.0,1021.64056,0.0,Clear sky
2022-01-05 23:00:00+00:00,9.25,98.32997,9.0,7.99172,0.0,1.0,3.693296,0.0,0.0,1021.6397,0.0,Clear sky
2022-01-06 00:00:00+00:00,10.3,96.71157,9.8,9.362533,0.0,0.0,3.3216355,0.0,0.0,1020.74603,0.0,Clear sky
2022-01-06 01:00:00+00:00,9.75,98.00677,9.45,8.869468,0.0,0.0,2.7490048,0.0,0.0,1020.44385,0.0,Clear sky
2022-01-06 02:00:00+00:00,8.95,100.0,8.95,8.026381,0.0,0.0,2.4043972,0.0,0.0,1020.24023,0.0,Clear sky
2022-01-06 03:00:00+00:00,8.9,99.327156,8.8,8.017842,0.0,78.0,2.1025846,0.0,0.0,1020.14,2.0,Partly cloudy
2022-01-06 04:00:00+00:00,8.85,96.67422,8.35,7.7113714,0.0,44.0,2.6151693,0.0,0.0,1020.04,1.0,Mainly clear
2022-01-06 05:00:00+00:00,8.9,94.728,8.1,7.6573143,0.0,25.0,2.7627158,1.0,0.0,1020.04016,1.0,Mainly clear
2022-01-06 06:00:00+00:00,10.7,87.448456,8.7,9.440899,0.0,18.0,3.4003313,1.0,40.0,1020.0488,0.0,Clear sky
2022-01-06 07:00:00+00:00,13.2,80.40447,9.9,12.670717,0.0,16.0,1.9144603,1.0,150.0,1020.2604,0.0,Clear sky
2022-01-06 08:00:00+00:00,16.0,70.09004,10.55,15.742321,0.0,0.0,1.6029316,1.0,310.0,1019.8737,0.0,Clear sky
2022-01-06 09:00:00+00:00,18.0,63.836456,11.05,17.56703,0.0,1.0,2.803446,1.0,412.0,1019.084,0.0,Clear sky
2022-01-06 10:00:00+00:00,18.9,65.09837,12.2,18.754951,0.0,0.0,3.5737064,1.0,461.0,1018.1894,0.0,Clear sky
2022-01-06 11:00:00+00:00,19.2,68.21654,13.2,19.331656,0.0,0.0,3.4444933,1.0,448.0,1017.2917,0.0,Clear sky
2022-01-06 12:00:00+00:00,19.15,70.46446,13.65,19.48378,0.0,0.0,3.1162126,1.0,378.0,1016.39264,0.0,Clear sky
2022-01-06 13:00:00+00:00,18.85,73.92326,14.1,19.280056,0.0,90.0,3.3555882,1.0,261.0,1016.1916,3.0,Overcast
2022-01-06 14:00:00+00:00,17.55,81.25329,14.3,18.222849,0.0,26.0,2.7283094,1.0,103.0,1016.1859,1.0,Mainly clear
2022-01-06 15:00:00+00:00,15.35,86.44817,13.1,15.481205,0.0,100.0,3.1643424,0.0,13.0,1016.1756,3.0,Overcast
2022-01-06 16:00:00+00:00,15.05,86.98596,12.9,15.33358,0.0,100.0,2.3487508,0.0,0.0,1016.474,3.0,Overcast
2022-01-06 17:00:00+00:00,13.35,92.74876,12.2,13.181782,0.0,100.0,3.1643424,0.0,0.0,1016.466,3.0,Overcast
2022-01-06 18:00:00+00:00,12.3,95.80893,11.65,12.245401,0.0,100.0,2.0935798,0.0,0.0,1016.26154,3.0,Overcast
2022-01-06 19:00:00+00:00,11.4,96.098785,10.8,11.06322,0.0,100.0,2.1732793,0.0,0.0,1016.1572,3.0,Overcast
2022-01-06 20:00:00+00:00,11.6,92.6523,10.45,11.188454,0.0,100.0,2.0663304,0.0,0.0,1016.258,3.0,Overcast
2022-01-06 21:00:00+00:00,11.45,85.193275,9.05,10.273891,0.0,96.0,3.439004,0.0,0.0,1016.2573,3.0,Overcast
2022-01-06 22:00:00+00:00,10.9,82.01542,7.95,9.472969,0.0,100.0,3.3045282,0.0,0.0,1015.95514,3.0,Overcast
2022-01-06 23:00:00+00:00,10.5,81.96379,7.55,8.919163,0.0,100.0,3.5043075,0.0,0.0,1016.2529,3.0,Overcast
2022-01-07 00:00:00+00:00,10.55,77.60498,6.8,8.652449,0.0,92.0,4.007329,0.0,0.0,1015.9536,3.0,Overcast
2022-01-07 01:00:00+00:00,10.3,79.725395,6.95,8.718904,0.0,100.0,2.9671428,0.0,0.0,1015.7526,3.0,Overcast
2022-01-07 02:00:00+00:00,9.75,81.8664,6.8,8.177586,0.0,96.0,2.803446,0.0,0.0,1015.4505,3.0,Overcast
2022-01-07 03:00:00+00:00,9.35,84.964355,6.95,7.7091894,0.0,74.0,3.1881347,0.0,0.0,1015.44855,2.0,Partly cloudy
2022-01-07 04:00:00+00:00,9.3,85.250565,6.95,7.6033773,0.0,2.0,3.3947709,0.0,0.0,1015.9476,0.0,Clear sky
2022-01-07 05:00:00+00:00,9.7,83.27555,7.0,8.10208,0.0,1.0,3.0734808,1.0,0.0,1016.4488,0.0,Clear sky
2022-01-07 06:00:00+00:00,11.75,76.47947,7.75,9.956574,0.0,5.0,4.4750557,1.0,48.0,1016.95807,0.0,Clear sky
2022-01-07 07:00:00+00:00,14.5,66.121086,8.25,13.135336,0.0,0.0,3.3555882,1.0,182.0,1017.2704,0.0,Clear sky
2022-01-07 08:00:00+00:00,16.8,58.834793,8.7,15.376139,0.0,0.0,4.007329,1.0,321.0,1017.38086,0.0,Clear sky
2022-01-07 09:00:00+00:00,18.05,58.74382,9.85,16.792402,0.0,0.0,4.5545626,1.0,420.0,1016.4877,0.0,Clear sky
2022-01-07 10:00:00+00:00,18.6,62.921215,11.4,17.671978,0.0,0.0,5.5663104,1.0,466.0,1015.7907,0.0,Clear sky
2022-01-07 11:00:00+00:00,18.3,71.460754,13.05,17.774406,0.0,0.0,5.720309,1.0,449.0,1015.29016,0.0,Clear sky
2022-01-07 12:00:00+00:00,18.45,66.51744,12.1,17.946453,0.0,0.0,4.280864,1.0,378.0,1014.8913,0.0,Clear sky
2022-01-07 13:00:00+00:00,18.4,67.16653,12.2,18.29577,0.0,0.0,2.9222324,1.0,263.0,1014.6916,0.0,Clear sky
2022-01-07 14:00:00+00:00,17.35,75.12436,12.9,17.719114,0.0,0.0,2.0294285,1.0,119.0,1014.6868,0.0,Clear sky
2022-01-07 15:00:00+00:00,14.55,83.29777,11.75,14.245501,0.0,0.0,3.134348,0.0,14.0,1014.97363,0.0,Clear sky
2022-01-07 16:00:00+00:00,15.4,78.864265,11.75,15.446562,0.0,0.0,1.833815,0.0,0.0,1015.67664,0.0,Clear sky
2022-01-07 17:00:00+00:00,14.95,81.17754,11.75,15.224253,0.0,0.0,0.9911678,0.0,0.0,1016.0739,0.0,Clear sky
2022-01-07 18:00:00+00:00,12.1,89.34933,10.4,11.644905,0.0,0.0,2.1732793,0.0,0.0,1016.1607,0.0,Clear sky
2022-01-07 19:00:00+00:00,11.15,91.08938,9.75,10.423236,0.0,1.0,2.4893298,0.0,0.0,1016.2561,0.0,Clear sky
2022-01-07 20:00:00+00:00,10.5,92.90247,9.4,9.493512,0.0,3.0,3.1643424,0.0,0.0,1016.1531,0.0,Clear sky
2022-01-07 21:00:00+00:00,9.9,93.815,8.95,8.697,0.0,4.0,3.439004,0.0,0.0,1016.1502,0.0,Clear sky
2022-01-07 22:00:00+00:00,9.2,94.740204,8.4,7.95057,0.0,2.0,3.0734808,0.0,0.0,1015.9473,0.0,Clear sky
2022-01-07 23:00:00+00:00,8.7,95.69069,8.05,7.410269,0.0,0.0,2.889726,0.0,0.0,1015.7449,0.0,Clear sky
2022-01-08 00:00:00+00:00,8.2,99.6612,8.15,6.664872,0.0,0.0,3.8925364,0.0,0.0,1015.1432,0.0,Clear sky
2022-01-08 01:00:00+00:00,7.75,100.0,7.75,6.669794,0.0,100.0,1.833815,0.0,0.0,1014.642,3.0,Overcast
2022-01-08 02:00:00+00:00,7.6,100.0,7.6,6.8117657,0.0,100.0,0.6146962,0.0,0.0,1014.64105,3.0,Overcast
2022-01-08 03:00:00+00:00,7.7,97.97436,7.4,6.5590477,0.0,84.0,1.7386235,0.0,0.0,1015.24084,3.0,Overcast
2022-01-08 04:00:00+00:00,8.3,90.273766,6.8,6.727498,0.0,50.0,2.803446,0.0,0.0,1015.64325,2.0,Partly cloudy
2022-01-08 05:00:00+00:00,8.45,80.84991,5.35,6.1803293,0.0,25.0,4.173601,1.0,0.0,1016.04333,1.0,Mainly clear
2022-01-08 06:00:00+00:00,10.15,79.15853,6.7,8.13147,0.0,13.0,4.368237,1.0,34.0,1016.2512,0.0,Clear sky
2022-01-08 07:00:00+00:00,13.15,76.447174,9.1,12.135622,0.0,8.0,2.889726,1.0,169.0,1016.26526,0.0,Clear sky
2022-01-08 08:00:00+00:00,15.95,75.13767,11.55,16.07665,0.0,4.0,1.3039676,1.0,311.0,1015.97876,0.0,Clear sky
2022-01-08 09:00:00+00:00,17.8,74.95446,13.3,18.204393,0.0,3.0,2.4043972,1.0,417.0,1015.28796,0.0,Clear sky
2022-01-08 10:00:00+00:00,18.55,73.87156,13.8,18.968037,0.0,2.0,3.5043075,1.0,462.0,1014.09296,0.0,Clear sky
2022-01-08 11:00:00+00:00,18.7,74.37809,14.05,18.96297,0.0,1.0,4.0866895,1.0,449.0,1013.1948,0.0,Clear sky
2022-01-08 12:00:00+00:00,18.95,74.42046,14.3,19.368523,0.0,0.0,3.66763,1.0,380.0,1012.4967,0.0,Clear sky
2022-01-08 13:00:00+00:00,18.75,75.844696,14.4,19.118687,0.0,1.0,3.9884262,1.0,264.0,1012.09625,0.0,Clear sky
2022-01-08 14:00:00+00:00,17.55,82.843544,14.6,18.061998,0.0,0.0,3.7339947,1.0,120.0,1011.79156,0.0,Clear sky
2022-01-08 15:00:00+00:00,14.75,93.734055,13.75,14.920303,0.0,0.0,3.8584123,0.0,15.0,1011.8784,0.0,Clear sky
2022-01-08 16:00:00+00:00,15.95,90.521576,14.4,16.462288,0.0,0.0,3.460909,0.0,0.0,1012.28357,0.0,Clear sky
2022-01-08 17:00:00+00:00,16.05,91.40932,14.65,17.373241,0.0,56.0,0.8014658,0.0,0.0,1012.58356,2.0,Partly cloudy
2022-01-08 18:00:00+00:00,13.35,97.742035,13.0,13.66782,0.0,96.0,2.3487508,0.0,0.0,1012.7708,3.0,Overcast
2022-01-08 19:00:00+00:00,12.65,98.37374,12.4,12.78731,0.0,98.0,2.2752063,0.0,0.0,1012.46814,3.0,Overcast
2022-01-08 20:00:00+00:00,12.05,98.36615,11.8,11.993734,0.0,94.0,2.2752063,0.0,0.0,1012.16565,3.0,Overcast
2022-01-08 21:00:00+00:00,11.2,98.35529,10.95,11.046708,0.0,78.0,1.6608177,0.0,0.0,1011.86194,2.0,Partly cloudy
2022-01-08 22:00:00+00:00,10.3,96.06546,9.7,9.808261,0.0,39.0,1.567174,0.0,0.0,1011.4584,1.0,Mainly clear
